Date,Open,High,Low,Close,Volume,Report
2021-01-04,487.25,497.75,479.5,483.75,244101,0
2021-01-05,484.5,496,482.5,491.75,196035,0
2021-01-06,492.5,502.75,491.5,495,180043,0
2021-01-07,495,496,487.25,494,165553,0
2021-01-08,494,499.5,492.5,496.25,147629,0
2021-01-11,496.5,500.5,490.25,492.25,156186,0
2021-01-12,491.5,517.25,489.25,517.25,231497,1
2021-01-13,524,541.5,522.25,524.5,299693,0
2021-01-14,523,536.5,519,534.25,188296,0
2021-01-15,534,536.5,527.75,531.5,153466,0
2021-01-19,531.5,534.25,523.25,526,170517,0
2021-01-20,525,526.5,512.75,522,199012,0
2021-01-21,521,531.5,519.25,524.25,154250,0
2021-01-22,522.5,522.75,499.25,500.5,260481,0
2021-01-25,500,515.5,492.5,511.5,246607,0
2021-01-26,513,534.25,508,532.25,209921,0
2021-01-27,532.5,543.75,529.5,534,205902,0
2021-01-28,533.25,550.5,529,534.5,234481,0
2021-01-29,534.5,553.75,533.25,547,261505,0
2021-02-01,549,555.75,539,549.25,202570,0
2021-02-02,549.75,552.5,540.25,543,157481,0
2021-02-03,547,552.5,546.5,552,195048,0
2021-02-04,548.75,552.75,548,550,201901,0
2021-02-05,548.5,552.25,545.5,548.5,190494,0
2021-02-08,548.75,565.75,548.75,563.75,238084,0
2021-02-09,565,574.25,545,556.25,358876,1
2021-02-10,556,556.25,531.75,534.5,257777,0
2021-02-11,532.25,546.5,524.75,541,239516,0
2021-02-12,541,546.25,536.75,538.75,100156,0
2021-02-16,547,552.75,538.5,552.25,124722,0
2021-02-17,552,554.75,547.5,553,107406,0
2021-02-18,552.75,554.5,548,550.25,109236,0
2021-02-19,549.25,555.5,540.75,542.75,164987,0
2021-02-22,544.25,551.5,543.5,551,97501,0
2021-02-23,550.75,559.5,550,553.75,101965,0
2021-02-24,553.5,560.75,552,559.25,146580,0
2021-02-25,559,560.5,542.5,554.75,117962,0
2021-02-26,554.5,556.5,546.25,555.5,19561,0
2021-03-01,547.25,547.75,547,547.5,6415,0
2021-03-02,563,564,560,560.75,7162,0
2021-03-03,560,554.25,548,550.25,3357,0
2021-03-04,550.25,550,546,546.25,2074,0
2021-03-05,545,564.75,544.5,562,1353,0
2021-03-08,565.25,571.25,557,565,1924,0
2021-03-09,565,565,554.25,562,2036,1
2021-03-10,549,552.5,547.5,547.75,1854,0
2021-03-11,547,556.25,547.5,555,672,0
2021-03-12,545,551.5,544.5,549.25,66,0
2021-03-15,537,550.75,532.75,549.5,129474,0
2021-03-16,549.5,555.5,546.75,554.25,123291,0
2021-03-17,554,558.5,552,558,117738,0
2021-03-18,549.75,551.25,545.25,546.5,29057,0
2021-03-19,546.25,559,545.5,557.75,133109,0
2021-03-22,558,558.75,546.75,549,119446,0
2021-03-23,551.25,556,547.75,551.25,104331,0
2021-03-24,551,553.75,548.25,553.25,79201,0
2021-03-25,552.25,552.5,541.5,546.5,129615,0
2021-03-26,546.5,554,544,552.5,110577,0
2021-03-29,551.75,552,542.25,546.75,103895,0
2021-03-30,546.25,547.5,533.75,539.25,115093,0
2021-03-31,538.25,564.25,536.25,564.25,126787,0
2021-04-01,575,585,556.5,559.75,229186,0
2021-04-05,561.25,564.5,549.75,553.25,121974,0
2021-04-06,553.75,561.5,552.25,554.25,106840,0
2021-04-07,555.75,562.25,553.75,560.5,130003,0
2021-04-08,560.75,583,559.25,579.75,227161,0
2021-04-09,584,595,575.5,577.25,215954,1
2021-04-12,577.75,586,567.25,569,171367,0
2021-04-13,569,584.5,565.5,580,194793,0
2021-04-14,579.75,597.75,578.75,594,204036,0
2021-04-15,590,590.25,589.75,590,160311,0
2021-04-16,590.5,594.75,583.25,585.5,155290,0
2021-04-19,588.75,596.75,588.25,592,85660,0
2021-04-20,593,611.75,592.75,606.5,147648,0
2021-04-21,609.5,628.5,604.5,625.5,141802,0
2021-04-22,650.5,650.5,650.5,650.5,124204,0
2021-04-23,653,658.5,638.25,655.5,126115,0
2021-04-26,661,680.5,661,680.5,122800,0
2021-04-27,688.5,720.5,680.5,695.5,140539,0
2021-04-28,697.75,720.5,676.25,686.25,84371,0
2021-04-29,683.75,704.5,681,702,26930,0
2021-04-30,702.5,746.25,699.25,740,8650,0
2021-05-03,740,758.25,724,732.25,2960,0
2021-05-04,750,751,743.75,744.75,1667,0
2021-05-05,750,756,740.75,753.25,1520,0
2021-05-06,761,761.75,756.75,759.5,1759,0
2021-05-07,763.25,775,755,772.75,504,0
2021-05-10,766.75,765,744.75,748,682,0
2021-05-11,747.25,770.5,756.5,759.5,382,0
2021-05-12,764.25,769.25,750,757.5,328,1
2021-05-13,757.5,729,729,719,307,0
2021-05-14,717.25,718.75,685,685,28,0
2021-05-17,642.25,656.75,633,652.5,165777,0
2021-05-18,653.5,669.5,652.5,658.25,141189,0
2021-05-19,660.5,663,637,661,127086,0
2021-05-20,662.25,671.25,656.5,664.5,109216,0
2021-05-21,664.75,666.75,653.5,659.5,99314,0
2021-05-24,652.25,658.5,645.5,657.25,94900,0
2021-05-25,620.25,621.25,617.25,620.25,191164,0
2021-05-26,621,629,602.75,624.5,168620,0
2021-05-27,664.5,664.5,664.5,664.5,147969,0
2021-05-28,657,659,651.25,656.75,134039,0
2021-06-01,666,696.75,660.75,688.75,145419,0
2021-06-02,683.25,694.25,666,675,142889,0
2021-06-03,675.5,685,652.75,662,145899,0
2021-06-04,663.5,685.75,660.75,682.75,128748,0
2021-06-07,688.5,690,674.5,679.25,223865,0
2021-06-08,682,698,677.5,680,195437,0
2021-06-09,682.5,695.5,669.5,690.75,180510,0
2021-06-10,691,717.5,687.75,699,224289,1
2021-06-11,699.5,686.75,675,684.5,194860,0
2021-06-14,675.75,676.25,653,659.25,140394,0
2021-06-15,662.75,668.5,646.75,667.5,150873,0
2021-06-16,670,687.75,663.75,673,147295,0
2021-06-17,672.75,674.25,633,633,168507,0
2021-06-18,631,663.5,629.5,655.25,164283,0
2021-06-21,640.25,665,636,659.25,102806,0
2021-06-22,662.75,668,653.75,659.75,109273,0
2021-06-23,660.5,666.25,659.25,664.25,92037,0
2021-06-24,664,664,650.75,653.25,118774,0
2021-06-25,653.25,659.5,634,636.5,92335,0
2021-06-28,637.75,676.5,636.75,675.25,64989,0
2021-06-29,678.25,700,668,694.5,51140,0
2021-06-30,694,743.25,675.5,720,15708,0
2021-07-01,719.75,744.5,712.25,719.75,3840,0
2021-07-02,720,727,683,697.25,3783,0
2021-07-06,685.25,685.25,645.5,656,1707,0
2021-07-07,656,666,645,652.5,571,0
2021-07-08,657.5,659.5,636,638,475,0
2021-07-09,640.75,643.5,620,629.75,530,0
2021-07-12,629.75,666,619.5,669.25,426,1
2021-07-13,669.5,750.5,664,677,329,0
2021-07-14,682,687,682,683,26,0
2021-07-15,568.5,571.5,561,564.25,60953,0
2021-07-16,564,570.5,553.25,556,73858,0
2021-07-19,570,571.5,548.75,556,58870,0
2021-07-20,558,576.25,557.25,571.75,67881,0
2021-07-21,572,579,567.75,571.25,72291,0
2021-07-22,571.5,571.75,555,564.5,73341,0
2021-07-23,564.75,569.25,544.5,547.25,68337,0
2021-07-26,549.25,551.25,536.75,549.75,60844,0
2021-07-27,554,564,544.25,548.75,58841,0
2021-07-28,554,554.25,545,549.25,55042,0
2021-07-29,549.25,559,546.5,558,62510,0
2021-07-30,557,557.75,546.5,547,53491,0
2021-08-02,547.25,559.25,540.25,558.75,73168,0
2021-08-03,555.75,563.5,546.75,550.5,82773,0
2021-08-04,550.5,555.25,540.25,545.75,59954,0
2021-08-05,546.75,560.75,545.75,555.75,86532,0
2021-08-06,555,560.5,548.75,555,120286,0
2021-08-09,554,556,547,550.25,120433,0
2021-08-10,548.5,550.25,544,549.25,111816,0
2021-08-11,548.75,558.5,548.25,556.25,157039,0
2021-08-12,554.75,589.5,548.5,567,216892,1
2021-08-13,566.75,575,559,568.25,89700,0
2021-08-16,568.25,572,561,564.75,49898,0
2021-08-17,567.5,569.5,556.25,558.25,58652,0
2021-08-18,559,563.5,556.5,561.75,48653,0
2021-08-19,560.5,560.5,546.75,550,75363,0
2021-08-20,550.25,554.25,533.25,538.75,72334,0
2021-08-23,536,544.25,531.5,538,39713,0
2021-08-24,539.5,546.5,537,544.5,65412,0
2021-08-25,544.5,555,541.25,551.25,58998,0
2021-08-26,550,555.75,548,552.75,56597,0
2021-08-27,553,558.75,548.75,558,91626,0
2021-08-30,557.25,560,531.5,540.25,68102,0
2021-08-31,540,542,524,534,7312,0
2021-09-01,534,535,514.25,515.5,4795,0
2021-09-02,515.5,521,510,516.25,1253,0
2021-09-03,516.75,518.25,506.75,508,923,0
2021-09-07,509,509,496,495.75,734,0
2021-09-08,497.5,504,495,498.25,451,0
2021-09-09,498.5,500,494.5,496,164,0
2021-09-10,499,505,487.75,502.75,370,1
2021-09-13,503.5,503.5,493,496.75,313,0
2021-09-14,497,502.25,497,503,81,0
2021-09-15,520.75,534.5,520.5,533.5,141796,0
2021-09-16,533.5,537.5,528,529.5,106123,0
2021-09-17,529,530.5,521.75,527.25,100824,0
2021-09-20,527,527,515.25,521.75,115301,0
2021-09-21,522,522.75,512.75,517,106213,0
2021-09-22,517,526.25,516,525.5,100121,0
2021-09-23,524.5,531,520.25,529.25,86714,0
2021-09-24,528.5,528.75,524,526.75,82426,0
2021-09-27,524.75,540,524,539.5,127990,0
2021-09-28,538.75,541.75,532,532.5,111639,0
2021-09-29,533.5,541,533.5,539,95738,0
2021-09-30,539,548.5,527.25,536.75,203632,0
2021-10-01,536.75,545.25,532,541.5,125141,0
2021-10-04,540,547.5,536,540.75,107676,0
2021-10-05,540,543,535.25,537.5,104951,0
2021-10-06,537,544.75,531.5,532.25,114303,0
2021-10-07,532.75,535.25,527.5,534,94209,0
2021-10-08,533.25,538.75,530,530.5,85355,0
2021-10-11,530,534,528.75,533,87677,0
2021-10-12,532.75,533,519.25,522.5,180540,1
2021-10-13,523,525.25,506.75,512.25,186791,0
2021-10-14,512.25,518.25,511,516.75,127448,0
2021-10-15,516.25,528.5,514.25,525.75,119675,0
2021-10-18,525.75,533.75,523,532.75,104053,0
2021-10-19,532,537,529.5,530.25,105640,0
2021-10-20,530,540,528.5,539.25,117556,0
2021-10-21,539,540,530.75,532.25,109241,0
2021-10-22,533,540,532,538,97797,0
2021-10-25,537,542,535,538,90174,0
2021-10-26,538,547.25,533,543.5,133888,0
2021-10-27,542.5,563.25,539.5,557.25,216908,0
2021-10-28,556.5,568.75,554,562.75,147522,0
2021-10-29,562.5,569.25,558.75,568.25,121183,0
2021-11-01,568,582,565.25,579,177181,0
2021-11-02,578.25,586,572,573,160418,0
2021-11-03,572,573.25,563,564,133940,0
2021-11-04,563.75,569.75,556.5,559.25,132388,0
2021-11-05,560,562.75,552.25,553,162760,0
2021-11-08,552,554.75,549.5,551.5,130174,0
2021-11-09,551,564,547.75,554.75,210256,1
2021-11-10,555.5,571.75,555,569.25,168699,0
2021-11-11,567.75,579,566,569.5,226355,0
2021-11-12,569.25,582,566.75,577.25,148512,0
2021-11-15,576.25,578.75,569.75,576.5,111883,0
2021-11-16,576,577.5,570,571,121436,0
2021-11-17,570.75,584,570,575.25,163150,0
2021-11-18,575,583,572,573,143428,0
2021-11-19,573,576,568,570.75,103872,0
2021-11-22,570.5,579,569.75,576.75,137021,0
2021-11-23,576.25,581,572.5,580.5,137313,0
2021-11-24,580.25,589,575.5,579.75,219251,0
2021-11-26,571.5,588,566.75,586.75,147030,0
2021-11-29,586,588.25,576.5,581,131976,0
2021-11-30,581,582,562,567,23972,0
2021-12-01,568,576,567,572,6059,0
2021-12-02,571.25,583,570,577,6025,0
2021-12-03,576.25,588.75,576.25,586,3342,0
2021-12-06,586,586,578,583.5,2117,0
2021-12-07,584,589.5,579.5,586.25,1885,0
2021-12-08,585,589,584,584.75,2372,0
2021-12-09,585.75,591.25,576.75,588.5,2082,1
2021-12-10,588.5,592,585,588.5,862,0
2021-12-13,587.5,588,580.75,584.25,927,0
2021-12-14,583.25,591,576.75,588.75,115,0
2021-12-15,590,596.5,582,585.75,127682,0
2021-12-16,587.5,592,584.5,591.25,89453,0
2021-12-17,591,598.75,589.25,593.25,114498,0
2021-12-20,595,595.75,587,591,93330,0
2021-12-21,591,599,589.5,598.25,104008,0
2021-12-22,597.5,606.75,597,602.5,143221,0
2021-12-23,601.5,607,600.5,605.75,95392,0
2021-12-27,608.25,615.5,607,614.75,112950,0
2021-12-28,614.25,617.75,603.75,604.75,114139,0
2021-12-29,604,610.75,599.5,605.5,105646,0
2021-12-30,605.5,606,592.75,596,111580,0
2021-12-31,595.75,599.25,592.5,593.25,61810,0
2022-01-03,599,603.5,584.75,589.25,131545,0
2022-01-04,591.75,611.25,591.5,609.5,189288,0
2022-01-05,608.5,609.75,601.25,602.25,121982,0
2022-01-06,601.25,605.75,596,603.75,123495,0
2022-01-07,605.25,608.25,599,606.75,120756,0
2022-01-10,605.25,608,596.25,599.75,118207,0
2022-01-11,599.75,604.75,598,601,111669,0
2022-01-12,601,604,591,599,166118,1
2022-01-13,599,599.75,585.25,587.5,165715,0
2022-01-14,587.5,598.25,585.25,596.25,128306,0
2022-01-18,592.75,600.75,588.25,599.5,123094,0
2022-01-19,600,614.5,600,610.5,162521,0
2022-01-20,609,614.25,606.25,611,114595,0
2022-01-21,607.5,618.5,604.25,616.25,174099,0
2022-01-24,617.5,621.5,609.25,621,176536,0
2022-01-25,620,631,618.5,620,282319,0
2022-01-26,619,627.75,615,627,156745,0
2022-01-27,625,627.75,621.25,625.25,135959,0
2022-01-28,623.25,637.25,623,636,171303,0
2022-01-31,635.75,642.5,622.5,626,218603,0
2022-02-01,626,639.5,624.5,634.75,167602,0
2022-02-02,634.5,640.75,616.75,622.5,250066,0
2022-02-03,622.5,624.25,610.25,616.75,193890,0
2022-02-04,618.5,623.25,613.25,620.5,161305,0
2022-02-07,628.75,636.75,624.75,635.25,199426,0
2022-02-08,636.5,636.75,627.25,632.25,168812,0
2022-02-09,632.25,647.75,630.5,646.75,284504,1
2022-02-10,646,662.75,638.75,641.75,335025,0
2022-02-11,641,657.75,637.75,651,204452,0
2022-02-14,651.25,656.75,642.5,655.75,127390,0
2022-02-15,655,655.5,635.5,638,158499,0
2022-02-16,637.75,647.75,636.25,647,94712,0
2022-02-17,645.5,652,642.75,650,95318,0
2022-02-18,648.5,658,647,654.25,125510,0
2022-02-22,657.75,676.75,657.75,674.75,115693,0
2022-02-23,674,685,669.25,683.75,118467,0
2022-02-24,683.5,718.75,682,695,140239,0
2022-02-25,696.75,707,657,659.5,87288,0
2022-02-28,688,704.75,679,697.5,14563,0
2022-03-01,699.75,744.25,699.75,739.75,6543,0
2022-03-02,741.75,760,723,739,3067,0
2022-03-03,745,778.5,745,751.25,3331,0
2022-03-04,761.75,800,741,756.5,1944,0
2022-03-07,782.75,782.75,742.75,749.25,1309,0
2022-03-08,747.5,759,724,754.5,547,0
2022-03-09,756.25,757.25,734,735,188,1
2022-03-10,738.5,768,738.5,757.75,74,0
2022-03-11,758,768.5,755,764.5,189,0
2022-03-14,745,752,725.5,728.25,66,0
2022-03-15,745.25,759,736,758,75382,0
2022-03-16,756.75,757,726.75,730,95882,0
2022-03-17,730,757.5,728.5,754.5,79880,0
2022-03-18,753.75,755,736.5,741.75,75473,0
2022-03-21,746.5,765,743,756.25,84129,0
2022-03-22,756.75,761,744,753,92735,0
2022-03-23,752.25,770.5,749,757.75,100259,0
2022-03-24,757,762.5,745,748.25,86717,0
2022-03-25,748.5,755.25,742.5,754,66305,0
2022-03-28,749,750.25,740.5,748.5,77337,0
2022-03-29,746.25,747.5,713.5,726.25,162536,0
2022-03-30,727,748.75,726.75,738,86466,0
2022-03-31,739.25,770,732.5,748.75,154720,0
2022-04-01,748.5,751.5,730.25,735,137889,0
2022-04-04,737,752.25,734.75,750.5,98322,0
2022-04-05,750.75,768,749.25,759.75,109358,0
2022-04-06,759.75,761.5,750.25,756.5,93341,0
2022-04-07,755.75,759.25,748.5,757.75,118199,0
2022-04-08,757,773,752.75,768.75,129580,1
2022-04-11,767,778,762,764.5,132292,0
2022-04-12,765.5,779,765,776.25,110687,0
2022-04-13,775,786.25,767.25,783.5,144494,0
2022-04-14,783.5,793,781,790.25,95293,0
2022-04-18,791,816.75,790.25,813.25,92441,0
2022-04-19,813.25,819.75,799.75,804,106426,0
2022-04-20,803.5,816.5,796.75,815.75,95680,0
2022-04-21,814,814.25,797.5,799.25,85170,0
2022-04-22,798.75,807.5,783.5,793,106146,0
2022-04-25,796.75,802,784.75,800.25,74173,0
2022-04-26,800.25,812.25,795,803.25,61123,0
2022-04-27,802.75,820.25,797.5,815.5,58668,0
2022-04-28,816.25,823.5,811,816,45491,0
2022-04-29,816.25,827,814,818.25,10783,0
2022-05-02,811.5,814,798,813,2662,0
2022-05-03,817.5,822,799.75,800.75,1955,0
2022-05-04,801,808.75,796,798.5,1108,0
2022-05-05,799.75,804.75,796,803.75,410,0
2022-05-06,800,800,784.25,792.25,1248,0
2022-05-09,792.25,792.25,782,784.5,745,0
2022-05-10,787.5,790.75,782.5,786.5,597,0
2022-05-11,788,802.75,788,802.25,631,0
2022-05-12,802.5,814,798.75,813.5,779,1
2022-05-13,808,808,808,794.5,25,0
2022-05-16,795,810.25,792.75,809.5,127211,0
2022-05-17,808,809.25,797.25,800.75,87753,0
2022-05-18,800.75,802.25,778,781.5,110582,0
2022-05-19,782,789.75,773.25,783.25,95019,0
2022-05-20,781.25,782,774.5,778.75,77142,0
2022-05-23,780.25,788,774.5,786.25,72846,0
2022-05-24,785,787,762,771.75,127903,0
2022-05-25,770,773,755,772.25,109718,0
2022-05-26,762.75,772.5,757.5,765,90373,0
2022-05-27,765,780.5,761,777.25,87094,0
2022-05-31,777,777.25,747.25,753.5,153999,0
2022-06-01,753.75,756.25,720.5,731.25,192694,0
2022-06-02,731.25,739.25,726.25,730.25,106300,0
2022-06-03,730.25,736,725.75,727,90584,0
2022-06-06,732.25,744.25,731.5,742.5,108468,0
2022-06-07,739,765,735,757,189042,0
2022-06-08,757,774,756,764.5,184741,0
2022-06-09,764.5,782.75,758,773,189932,0
2022-06-10,772.25,781,765.75,773.25,130119,1
2022-06-13,781,782.25,758.5,769.25,131914,0
2022-06-14,765.75,771,759,768.25,101768,0
2022-06-15,767,779.75,762,774,85871,0
2022-06-16,774,792,773,788.25,104625,0
2022-06-17,787.5,800,782.25,784.5,99387,0
2022-06-21,777.5,778.25,752.25,760.75,145323,0
2022-06-22,762,770.5,754.5,768,125526,0
2022-06-23,767.25,767.25,734.5,746.75,167644,0
2022-06-24,745,762.25,735,750.25,113020,0
2022-06-27,740,746.25,731,744.25,89377,0
2022-06-28,747.5,762.75,744.25,759.5,68581,0
2022-06-29,758.25,780,755.5,770.25,56575,0
2022-06-30,770,775.25,742.25,743.75,12587,0
2022-07-01,748,760,743.75,754.5,3726,0
2022-07-05,750.25,765,726,736,2713,0
2022-07-06,746,761,726,744.25,1545,0
2022-07-07,749.5,763.5,740,747,704,0
2022-07-08,750.75,781,744,778.25,1220,0
2022-07-11,783.25,800,780.75,781.25,1084,0
2022-07-12,781,785.25,732,732.75,1023,1
2022-07-13,726,756.5,725,740,485,0
2022-07-14,738.25,746.5,694,695,34,0
2022-07-15,606.75,612,596,604.25,72672,0
2022-07-18,610.75,623.5,601.5,612.25,63956,0
2022-07-19,610.5,611,585.75,596.75,83993,0
2022-07-20,595.5,600.5,589,592.25,63503,0
2022-07-21,592.75,593.5,572.75,575.75,67079,0
2022-07-22,575,582.75,561.5,564.25,85087,0
2022-07-25,574.25,580.75,566.25,580,90475,0
2022-07-26,587.75,599.75,586.25,597,82431,0
2022-07-27,597,604.25,591.75,600.25,73475,0
2022-07-28,603.75,618,601.25,615,61762,0
2022-07-29,615,632,611.5,616.25,85965,0
2022-08-01,619.75,621.5,594.25,607,79589,0
2022-08-02,604,605.25,589.25,591.25,84446,0
2022-08-03,587,597,583,591.5,87769,0
2022-08-04,591.5,607,585.75,602.25,71362,0
2022-08-05,602,614,597,610.25,100408,0
2022-08-08,603,616,601.75,608.5,116848,0
2022-08-09,614.5,626,613.5,615.5,108047,0
2022-08-10,615,632.5,613,621.25,102919,0
2022-08-11,621,630.75,618.75,629.25,76994,0
2022-08-12,629.25,640.5,616,639.75,87906,1
2022-08-15,630.5,635.25,616.5,626.75,42162,0
2022-08-16,624,628.25,608,611,50143,0
2022-08-17,611,618.5,608,615,39988,0
2022-08-18,615,624,608.25,619.75,42432,0
2022-08-19,619,627.75,616,626,41364,0
2022-08-22,622.75,635.25,618,633.5,51169,0
2022-08-23,637,666.75,635.75,660,73802,0
2022-08-24,659.75,675.5,655.75,665.75,60050,0
2022-08-25,665,674.25,656.75,657.5,61199,0
2022-08-26,657,671,654.75,668.75,60865,0
2022-08-29,675,684.25,668.5,683.75,72519,0
2022-08-30,681.25,682.75,671.25,679.75,44608,0
2022-08-31,680.75,683,664.25,673.75,7607,0
2022-09-01,671,673.75,655,658.25,8941,0
2022-09-02,657,671,656.75,669,1747,0
2022-09-06,670.75,682,667.5,680.75,1169,0
2022-09-07,678.5,690,675.25,676.75,1154,0
2022-09-08,676.75,679.5,666.5,674.5,1219,0
2022-09-09,678.75,700.5,678.75,698.5,1339,0
2022-09-12,690.25,721.5,689,712.25,1070,1
2022-09-13,721.25,725,710,709,607,0
2022-09-14,712.25,712.25,712.25,712.25,145,0
2022-09-15,681.75,690,676.25,677.5,98172,0
2022-09-16,676.25,680.5,667.5,677.25,108865,0
2022-09-19,675.75,680,668.25,678.25,83192,0
2022-09-20,677.75,693.5,677.5,692,110990,0
2022-09-21,692,698.5,679.25,685.5,115386,0
2022-09-22,683.5,691,681.5,688.25,85777,0
2022-09-23,687,688,669.5,676.75,143231,0
2022-09-26,673.25,679,665.5,666.25,127068,0
2022-09-27,666.25,678,666.25,667.5,144948,0
2022-09-28,668.25,673.25,661.5,670.5,127906,0
2022-09-29,670.5,676.75,666,669.5,129191,0
2022-09-30,669.5,696.25,669.25,677.5,232533,0
